"","ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM","TimeToExp"
"155","SPY231107C00459000","REGULAR","USD",2023-11-07,459,0.01,0,0,0,0.01,49,357,2023-11-03 11:28:20,0.2226640234375,FALSE,0.0054757015742642
"156","SPY231107C00460000","REGULAR","USD",2023-11-07,460,0.01,0,0,0,0.01,293,295,2023-10-27 15:50:03,0.2304764453125,FALSE,0.0054757015742642
"157","SPY231107C00464000","REGULAR","USD",2023-11-07,464,0.01,0,0,0,0.01,NA,3,2023-10-26 12:28:06,0.2617261328125,FALSE,0.0054757015742642
"158","SPY231107C00466000","REGULAR","USD",2023-11-07,466,0.01,0,0,0,0.01,3,3,2023-10-30 09:43:43,0.2773509765625,FALSE,0.0054757015742642
"159","SPY231107C00470000","REGULAR","USD",2023-11-07,470,0.02,0,0,0,0.01,NA,1,2023-10-24 12:58:44,0.3086006640625,FALSE,0.0054757015742642
"160","SPY231108C00340000","REGULAR","USD",2023-11-08,340,95.89,95.89,NA,95.14,95.36,2,0,2023-11-03 12:59:44,1.23926161621094,TRUE,0.0082135523613963
"161","SPY231108C00370000","REGULAR","USD",2023-11-08,370,44.25,0,0,65.16,65.39,20,20,2023-10-30 13:16:26,0.875977802734375,TRUE,0.0082135523613963
"162","SPY231108C00380000","REGULAR","USD",2023-11-08,380,49.29,0,0,55.18,55.4,5,1,2023-11-02 10:52:55,0.758791474609375,TRUE,0.0082135523613963
"163","SPY231108C00390000","REGULAR","USD",2023-11-08,390,40.59,0,0,45.19,45.41,1,6,2023-11-02 15:02:56,0.639407902832031,TRUE,0.0082135523613963
"164","SPY231108C00391000","REGULAR","USD",2023-11-08,391,23.84,0,0,44.19,44.42,1,1,2023-10-30 09:30:39,0.628421684570313,TRUE,0.0082135523613963
"165","SPY231108C00393000","REGULAR","USD",2023-11-08,393,28,0,0,42.19,42.42,2,1,2023-11-01 14:55:52,0.604007866210938,TRUE,0.0082135523613963
"166","SPY231108C00395000","REGULAR","USD",2023-11-08,395,19.6,0,0,40.2,40.42,10,5,2023-10-30 11:16:28,0.580570600585938,TRUE,0.0082135523613963
"167","SPY231108C00397000","REGULAR","USD",2023-11-08,397,18.06,0,0,38.2,38.43,20,20,2023-10-30 13:16:26,0.557133334960938,TRUE,0.0082135523613963
"168","SPY231108C00399000","REGULAR","USD",2023-11-08,399,22.77,0,0,36.2,36.43,1,0,2023-11-01 11:00:09,0.532231240234375,TRUE,0.0082135523613963
"169","SPY231108C00400000","REGULAR","USD",2023-11-08,400,35.75,5,16.260162,35.2,35.43,1,23,2023-11-03 14:01:37,0.520024331054687,TRUE,0.0082135523613963
"170","SPY231108C00401000","REGULAR","USD",2023-11-08,401,12.64,0,0,34.21,34.43,7,6,2023-10-27 16:10:01,0.508793974609375,TRUE,0.0082135523613963
"171","SPY231108C00402000","REGULAR","USD",2023-11-08,402,11.37,0,0,33.21,33.43,12,18,2023-10-27 15:07:34,0.515141567382812,TRUE,0.0082135523613963
"172","SPY231108C00403000","REGULAR","USD",2023-11-08,403,13.12,0,0,32.21,32.44,1,31,2023-10-30 09:31:49,0.5039112109375,TRUE,0.0082135523613963
"173","SPY231108C00404000","REGULAR","USD",2023-11-08,404,14.25,0,0,31.21,31.44,NA,1,2023-10-26 10:26:00,0.491216025390625,TRUE,0.0082135523613963
"174","SPY231108C00405000","REGULAR","USD",2023-11-08,405,25.68,0,0,30.21,30.44,1,117,2023-11-02 15:31:25,0.47852083984375,TRUE,0.0082135523613963
"175","SPY231108C00406000","REGULAR","USD",2023-11-08,406,11.83,0,0,29.26,29.42,1,63,2023-10-31 09:30:47,0.462651857910156,TRUE,0.0082135523613963
"176","SPY231108C00407000","REGULAR","USD",2023-11-08,407,10.77,0,0,28.26,28.42,3,141,2023-10-31 11:45:12,0.449712534179687,TRUE,0.0082135523613963
"177","SPY231108C00408000","REGULAR","USD",2023-11-08,408,27.25,5.450001,25.000004,27.26,27.4,10,628,2023-11-03 15:52:27,0.434087690429688,TRUE,0.0082135523613963
"178","SPY231108C00409000","REGULAR","USD",2023-11-08,409,27.08,5.450001,25.19649,26.27,26.43,1,374,2023-11-03 13:07:32,0.425542854003906,TRUE,0.0082135523613963
"179","SPY231108C00410000","REGULAR","USD",2023-11-08,410,25.19,4.51,21.808512,25.27,25.43,2,1234,2023-11-03 13:23:46,0.412603530273437,TRUE,0.0082135523613963
"180","SPY231108C00411000","REGULAR","USD",2023-11-08,411,19.3,0,0,24.27,24.43,1,1013,2023-11-02 13:37:14,0.399664206542969,TRUE,0.0082135523613963
"181","SPY231108C00412000","REGULAR","USD",2023-11-08,412,22.3,4.7699986,27.210485,23.28,23.44,5,976,2023-11-03 11:29:43,0.387945573730469,TRUE,0.0082135523613963
"182","SPY231108C00413000","REGULAR","USD",2023-11-08,413,22.21,5.3399982,31.653812,22.28,22.44,3,909,2023-11-03 13:23:46,0.374762111816406,TRUE,0.0082135523613963
"183","SPY231108C00414000","REGULAR","USD",2023-11-08,414,21.28,4.2800007,25.176474,21.29,21.42,2,730,2023-11-03 13:23:31,0.358893129882813,TRUE,0.0082135523613963
"184","SPY231108C00415000","REGULAR","USD",2023-11-08,415,20.63,4.5199986,28.057098,20.29,20.45,5,1342,2023-11-03 14:18:50,0.34961587890625,TRUE,0.0082135523613963
"185","SPY231108C00416000","REGULAR","USD",2023-11-08,416,20.3,5.289999,35.243164,19.3,19.45,24,727,2023-11-03 14:51:57,0.336188278808594,TRUE,0.0082135523613963
"186","SPY231108C00417000","REGULAR","USD",2023-11-08,417,18.81,5.16,37.8022,18.3,18.46,13,1295,2023-11-03 14:12:56,0.323981369628906,TRUE,0.0082135523613963
"187","SPY231108C00418000","REGULAR","USD",2023-11-08,418,17.29,4.2800007,32.897778,17.31,17.47,8,636,2023-11-03 16:11:27,0.311530322265625,TRUE,0.0082135523613963
"188","SPY231108C00419000","REGULAR","USD",2023-11-08,419,16.18,4.12,34.162518,16.32,16.47,48,1277,2023-11-03 15:55:34,0.297858583984375,TRUE,0.0082135523613963
"189","SPY231108C00420000","REGULAR","USD",2023-11-08,420,15.32,4.0999994,36.54188,15.33,15.48,127,1317,2023-11-03 16:09:03,0.2851633984375,TRUE,0.0082135523613963
"190","SPY231108C00421000","REGULAR","USD",2023-11-08,421,14.73,4.49,43.847656,14.34,14.5,25,1981,2023-11-03 15:28:49,0.273322696533203,TRUE,0.0082135523613963
"191","SPY231108C00422000","REGULAR","USD",2023-11-08,422,13.35,3.8600006,40.6744,13.36,13.51,33,1958,2023-11-03 16:10:52,0.260139234619141,TRUE,0.0082135523613963
"192","SPY231108C00423000","REGULAR","USD",2023-11-08,423,12.4,3.9899998,47.44352,12.38,12.53,65,1595,2023-11-03 16:13:32,0.247810256347656,TRUE,0.0082135523613963
"193","SPY231108C00424000","REGULAR","USD",2023-11-08,424,11.72,4.0400004,52.604176,11.41,11.56,44,733,2023-11-03 15:30:28,0.235847485351562,TRUE,0.0082135523613963
"194","SPY231108C00425000","REGULAR","USD",2023-11-08,425,10.42,3.6800003,54.59941,10.45,10.59,265,2295,2023-11-03 16:09:47,0.223640576171875,TRUE,0.0082135523613963
"195","SPY231108C00426000","REGULAR","USD",2023-11-08,426,9.48,3.2599998,52.411575,9.49,9.63,166,1672,2023-11-03 16:09:12,0.211799874267578,TRUE,0.0082135523613963
"196","SPY231108C00427000","REGULAR","USD",2023-11-08,427,8.5,3.2199998,60.984844,8.55,8.68,1101,3330,2023-11-03 16:02:45,0.200203310546875,TRUE,0.0082135523613963
"197","SPY231108C00428000","REGULAR","USD",2023-11-08,428,7.79,3.3000002,73.496666,7.63,7.75,209,2431,2023-11-03 15:46:52,0.189339161376953,TRUE,0.0082135523613963
"198","SPY231108C00429000","REGULAR","USD",2023-11-08,429,6.72,2.8999999,75.91623,6.73,6.85,268,3826,2023-11-03 15:52:25,0.179695703125,TRUE,0.0082135523613963
"199","SPY231108C00430000","REGULAR","USD",2023-11-08,430,5.8,2.5400002,77.914116,5.86,5.97,553,3881,2023-11-03 16:12:00,0.170174313964844,TRUE,0.0082135523613963
"200","SPY231108C00431000","REGULAR","USD",2023-11-08,431,5.04,2.3899999,90.18867,5.03,5.1,1080,1605,2023-11-03 16:14:37,0.159676372070312,TRUE,0.0082135523613963
"201","SPY231108C00432000","REGULAR","USD",2023-11-08,432,4.24,2.0399997,92.72726,4.25,4.31,1438,974,2023-11-03 16:08:23,0.152474295654297,TRUE,0.0082135523613963
"202","SPY231108C00433000","REGULAR","USD",2023-11-08,433,3.5,1.78,103.48837,3.52,3.56,4463,3592,2023-11-03 16:05:44,0.145028081054688,TRUE,0.0082135523613963
"203","SPY231108C00434000","REGULAR","USD",2023-11-08,434,2.81,1.4699999,109.70148,2.86,2.88,12105,1733,2023-11-03 16:11:37,0.138924626464844,TRUE,0.0082135523613963
"204","SPY231108C00435000","REGULAR","USD",2023-11-08,435,2.24,1.22,119.60786,2.26,2.27,12265,1804,2023-11-03 16:14:09,0.133309448242187,FALSE,0.0082135523613963
"205","SPY231108C00436000","REGULAR","USD",2023-11-08,436,1.72,0.95000005,123.37663,1.73,1.75,9132,779,2023-11-03 16:14:37,0.129037030029297,FALSE,0.0082135523613963
"206","SPY231108C00437000","REGULAR","USD",2023-11-08,437,1.29,0.71999997,126.31578,1.29,1.3,6495,1180,2023-11-03 16:13:53,0.124764611816406,FALSE,0.0082135523613963
"207","SPY231108C00438000","REGULAR","USD",2023-11-08,438,0.94,0.51,118.604645,0.94,0.95,12003,562,2023-11-03 16:14:55,0.122079091796875,FALSE,0.0082135523613963
"208","SPY231108C00439000","REGULAR","USD",2023-11-08,439,0.66,0.37000003,127.58622,0.66,0.67,4997,457,2023-11-03 16:14:01,0.119515640869141,FALSE,0.0082135523613963
"209","SPY231108C00440000","REGULAR","USD",2023-11-08,440,0.46,0.25,119.047615,0.45,0.46,6444,640,2023-11-03 16:14:37,0.117562535400391,FALSE,0.0082135523613963
"210","SPY231108C00441000","REGULAR","USD",2023-11-08,441,0.31,0.16,106.66666,0.3,0.31,3212,478,2023-11-03 16:14:52,0.116463913574219,FALSE,0.0082135523613963
"211","SPY231108C00442000","REGULAR","USD",2023-11-08,442,0.19,0.089999996,90,0.2,0.21,5645,245,2023-11-03 16:10:54,0.116463913574219,FALSE,0.0082135523613963
"212","SPY231108C00443000","REGULAR","USD",2023-11-08,443,0.13,0.059999995,85.71428,0.12,0.13,1067,159,2023-11-03 16:14:11,0.114754946289063,FALSE,0.0082135523613963
"213","SPY231108C00444000","REGULAR","USD",2023-11-08,444,0.09,0.020000003,28.571432,0.08,0.09,1277,48,2023-11-03 16:12:47,0.116708051757813,FALSE,0.0082135523613963
"214","SPY231108C00445000","REGULAR","USD",2023-11-08,445,0.06,0.02,50,0.05,0.06,2386,173,2023-11-03 16:14:36,0.118172880859375,FALSE,0.0082135523613963
"215","SPY231108C00446000","REGULAR","USD",2023-11-08,446,0.04,0.01,33.333336,0.03,0.04,2578,96,2023-11-03 16:07:40,0.11914943359375,FALSE,0.0082135523613963
"216","SPY231108C00447000","REGULAR","USD",2023-11-08,447,0.04,0.01,33.333336,0.03,0.04,300,155,2023-11-03 16:07:27,0.127938408203125,FALSE,0.0082135523613963
"217","SPY231108C00448000","REGULAR","USD",2023-11-08,448,0.03,0,0,0.02,0.03,240,273,2023-11-03 15:56:41,0.13086806640625,FALSE,0.0082135523613963
"218","SPY231108C00449000","REGULAR","USD",2023-11-08,449,0.03,0.01,50,0.01,0.02,183,2,2023-11-03 15:52:33,0.132821171875,FALSE,0.0082135523613963
"219","SPY231108C00450000","REGULAR","USD",2023-11-08,450,0.02,0,0,0.01,0.02,273,142,2023-11-03 16:01:13,0.14063359375,FALSE,0.0082135523613963
"220","SPY231108C00451000","REGULAR","USD",2023-11-08,451,0.02,0,0,0.01,0.02,76,70,2023-11-03 15:59:26,0.148446015625,FALSE,0.0082135523613963
"221","SPY231108C00452000","REGULAR","USD",2023-11-08,452,0.02,0.02,NA,0.01,0.02,118,7,2023-11-03 15:59:53,0.1562584375,FALSE,0.0082135523613963
"222","SPY231108C00453000","REGULAR","USD",2023-11-08,453,0.02,0.02,NA,0.01,0.02,44,790,2023-11-03 12:28:54,0.164070859375,FALSE,0.0082135523613963
"223","SPY231108C00454000","REGULAR","USD",2023-11-08,454,0.02,0.01,100,0.01,0.02,21,243,2023-11-03 15:21:43,0.17188328125,FALSE,0.0082135523613963
"224","SPY231108C00455000","REGULAR","USD",2023-11-08,455,0.01,0,0,0.01,0.02,3,57,2023-10-31 09:40:27,0.179695703125,FALSE,0.0082135523613963
"225","SPY231108C00456000","REGULAR","USD",2023-11-08,456,0.01,0,0,0,0.01,61,16,2023-11-03 16:10:11,0.17188328125,FALSE,0.0082135523613963
"226","SPY231108C00457000","REGULAR","USD",2023-11-08,457,0.01,-0.01,-50,0,0.01,2507,10,2023-11-03 14:55:14,0.179695703125,FALSE,0.0082135523613963
"227","SPY231108C00458000","REGULAR","USD",2023-11-08,458,0.02,0,0,0,0.01,NA,10,2023-10-26 15:06:22,0.187508125,FALSE,0.0082135523613963
"228","SPY231108C00459000","REGULAR","USD",2023-11-08,459,0.01,0.01,NA,0,0.01,20,0,2023-11-03 16:08:45,0.195320546875,FALSE,0.0082135523613963
"229","SPY231108C00460000","REGULAR","USD",2023-11-08,460,0.02,0,0,0,0.01,NA,2,2023-10-25 12:45:08,0.1992267578125,FALSE,0.0082135523613963
"230","SPY231108C00470000","REGULAR","USD",2023-11-08,470,0.02,0,0,0,0.01,NA,7,2023-10-25 11:37:11,0.26563234375,FALSE,0.0082135523613963
"231","SPY231108C00481000","REGULAR","USD",2023-11-08,481,0.01,0,0,0,0.01,1,1,2023-10-27 15:58:23,0.335944140625,FALSE,0.0082135523613963
"232","SPY231108C00482000","REGULAR","USD",2023-11-08,482,0.01,0,0,0,0.01,1,6,2023-11-02 09:30:02,0.3437565625,FALSE,0.0082135523613963
"233","SPY231109C00362000","REGULAR","USD",2023-11-09,362,55.08,0,0,73.32,73.55,NA,1,2023-10-31 12:32:07,0.911621977539062,TRUE,0.0109514031485284
"234","SPY231109C00383000","REGULAR","USD",2023-11-09,383,38.83,0,0,52.35,52.59,3,3,2023-11-01 10:49:41,0.68164380859375,TRUE,0.0109514031485284
"235","SPY231109C00385000","REGULAR","USD",2023-11-09,385,35.62,0,0,50.36,50.59,10,5,2023-11-01 10:02:39,0.659915510253906,TRUE,0.0109514031485284
"236","SPY231109C00390000","REGULAR","USD",2023-11-09,390,45.9,45.9,NA,45.37,45.6,1,0,2023-11-03 14:28:07,0.605228557128906,TRUE,0.0109514031485284
"237","SPY231109C00393000","REGULAR","USD",2023-11-09,393,34.78,34.78,NA,42.37,42.6,NA,2,2023-11-02 09:43:29,0.571293349609375,TRUE,0.0109514031485284
"238","SPY231109C00396000","REGULAR","USD",2023-11-09,396,21.2,0,0,39.38,39.61,NA,4,2023-10-31 10:15:43,0.538578833007813,TRUE,0.0109514031485284
"239","SPY231109C00398000","REGULAR","USD",2023-11-09,398,15.01,0,0,37.39,37.62,1,1,2023-10-27 15:12:18,0.517338811035156,TRUE,0.0109514031485284
"240","SPY231109C00399000","REGULAR","USD",2023-11-09,399,30.38,30.38,NA,36.39,36.62,NA,5,2023-11-02 11:26:52,0.50586431640625,TRUE,0.0109514031485284
"241","SPY231109C00400000","REGULAR","USD",2023-11-09,400,35.5,4.8199997,15.71056,35.39,35.62,4,6,2023-11-03 16:04:13,0.510502941894531,TRUE,0.0109514031485284
"242","SPY231109C00401000","REGULAR","USD",2023-11-09,401,12.54,0,0,34.39,34.62,75,68,2023-10-27 14:29:26,0.498784309082031,TRUE,0.0109514031485284
"243","SPY231109C00402000","REGULAR","USD",2023-11-09,402,11.58,0,0,33.44,33.61,28,28,2023-10-27 15:04:09,0.485600847167969,TRUE,0.0109514031485284
"244","SPY231109C00403000","REGULAR","USD",2023-11-09,403,13.35,0,0,32.45,32.61,6,13,2023-10-30 10:15:49,0.473882214355469,TRUE,0.0109514031485284
"245","SPY231109C00404000","REGULAR","USD",2023-11-09,404,13.48,0,0,31.45,31.61,7,17,2023-10-30 13:46:07,0.462163581542969,TRUE,0.0109514031485284
"246","SPY231109C00405000","REGULAR","USD",2023-11-09,405,12.41,0,0,30.45,30.59,7,193,2023-10-31 10:37:31,0.447759428710937,TRUE,0.0109514031485284
"247","SPY231109C00406000","REGULAR","USD",2023-11-09,406,12.3,0,0,29.46,29.62,14,74,2023-10-31 12:13:03,0.439702868652344,TRUE,0.0109514031485284
"248","SPY231109C00407000","REGULAR","USD",2023-11-09,407,11.02,0,0,28.46,28.62,50,837,2023-10-31 12:16:35,0.42774009765625,TRUE,0.0109514031485284
"249","SPY231109C00408000","REGULAR","USD",2023-11-09,408,15.46,0,0,27.47,27.6,2,787,2023-11-01 15:01:37,0.413580083007812,TRUE,0.0109514031485284
"250","SPY231109C00409000","REGULAR","USD",2023-11-09,409,22.15,0,0,26.47,26.63,1,658,2023-11-02 15:47:05,0.405035246582031,TRUE,0.0109514031485284
"251","SPY231109C00410000","REGULAR","USD",2023-11-09,410,25.86,5.040001,24.207499,25.47,25.61,6,587,2023-11-03 14:23:14,0.39063109375,TRUE,0.0109514031485284
"252","SPY231109C00411000","REGULAR","USD",2023-11-09,411,13.17,0,0,24.48,24.64,10,207,2023-11-01 15:55:06,0.382086257324219,TRUE,0.0109514031485284
"253","SPY231109C00412000","REGULAR","USD",2023-11-09,412,19.19,0,0,23.49,23.62,3,171,2023-11-02 15:47:05,0.367682104492188,TRUE,0.0109514031485284
"254","SPY231109C00413000","REGULAR","USD",2023-11-09,413,18.12,0,0,22.49,22.65,23,289,2023-11-02 16:14:43,0.358648991699219,TRUE,0.0109514031485284
"255","SPY231109C00414000","REGULAR","USD",2023-11-09,414,14.75,0,0,21.5,21.66,6,407,2023-11-02 10:28:26,0.347418635253906,TRUE,0.0109514031485284
"256","SPY231109C00415000","REGULAR","USD",2023-11-09,415,21.07,4.539999,27.465206,20.51,20.66,16,716,2023-11-03 12:27:48,0.335089656982422,TRUE,0.0109514031485284
"257","SPY231109C00416000","REGULAR","USD",2023-11-09,416,18.22,3.3099995,22.199863,19.51,19.67,5,299,2023-11-03 10:35:25,0.323615162353516,TRUE,0.0109514031485284
"258","SPY231109C00417000","REGULAR","USD",2023-11-09,417,18.48,4.25,29.866482,18.52,18.68,4,368,2023-11-03 12:07:22,0.312018598632812,TRUE,0.0109514031485284
"259","SPY231109C00418000","REGULAR","USD",2023-11-09,418,17.5,4.29,32.475395,17.54,17.69,51,640,2023-11-03 16:11:27,0.300299965820312,TRUE,0.0109514031485284
"260","SPY231109C00419000","REGULAR","USD",2023-11-09,419,17.21,4.959999,40.489788,16.55,16.71,28,946,2023-11-03 15:22:20,0.289313747558594,TRUE,0.0109514031485284
"261","SPY231109C00420000","REGULAR","USD",2023-11-09,420,16.11,4.3,36.40982,15.57,15.72,525,1750,2023-11-03 15:25:52,0.277106838378906,TRUE,0.0109514031485284
"262","SPY231109C00421000","REGULAR","USD",2023-11-09,421,14.89,4.2700005,40.20716,14.59,14.72,67,1267,2023-11-03 13:21:15,0.264167514648437,TRUE,0.0109514031485284
"263","SPY231109C00422000","REGULAR","USD",2023-11-09,422,13.63,3.9099998,40.226334,13.62,13.77,28,1358,2023-11-03 15:49:59,0.255012332763672,TRUE,0.0109514031485284
"264","SPY231109C00423000","REGULAR","USD",2023-11-09,423,12.37,3.62,41.371426,12.65,12.8,23,1587,2023-11-03 15:59:00,0.243904045410156,TRUE,0.0109514031485284
"265","SPY231109C00424000","REGULAR","USD",2023-11-09,424,12.02,3.9800005,49.502495,11.7,11.84,99,802,2023-11-03 13:35:52,0.233161965332031,TRUE,0.0109514031485284
"266","SPY231109C00425000","REGULAR","USD",2023-11-09,425,10.7,3.4299998,47.18019,10.75,10.88,141,1047,2023-11-03 16:01:23,0.221931608886719,TRUE,0.0109514031485284
"267","SPY231109C00426000","REGULAR","USD",2023-11-09,426,9.66,3.25,50.70203,9.81,9.94,68,1222,2023-11-03 15:55:20,0.211799874267578,TRUE,0.0109514031485284
"268","SPY231109C00427000","REGULAR","USD",2023-11-09,427,8.94,3.2399998,56.842102,8.9,9.02,229,2138,2023-11-03 16:02:38,0.202278485107422,TRUE,0.0109514031485284
"269","SPY231109C00428000","REGULAR","USD",2023-11-09,428,8.31,3.3800006,68.55985,8,8.11,294,1600,2023-11-03 15:44:00,0.192757095947266,TRUE,0.0109514031485284
"270","SPY231109C00429000","REGULAR","USD",2023-11-09,429,6.93,2.6599998,62.29508,7.13,7.23,297,905,2023-11-03 16:00:27,0.184090190429687,TRUE,0.0109514031485284
"271","SPY231109C00430000","REGULAR","USD",2023-11-09,430,6.22,2.5799997,70.879105,6.28,6.37,606,1416,2023-11-03 16:01:23,0.175423284912109,TRUE,0.0109514031485284
"272","SPY231109C00431000","REGULAR","USD",2023-11-09,431,5.35,2.27,73.7013,5.47,5.55,1808,1065,2023-11-03 15:57:12,0.167732932128906,TRUE,0.0109514031485284
"273","SPY231109C00432000","REGULAR","USD",2023-11-09,432,4.69,2.15,84.645676,4.7,4.76,1217,961,2023-11-03 16:02:58,0.160042579345703,TRUE,0.0109514031485284
"274","SPY231109C00433000","REGULAR","USD",2023-11-09,433,3.98,1.8399999,85.9813,3.98,4.03,2616,922,2023-11-03 16:08:23,0.153572917480469,TRUE,0.0109514031485284
"275","SPY231109C00434000","REGULAR","USD",2023-11-09,434,3.31,1.63,97.02381,3.32,3.34,5382,1453,2023-11-03 16:08:46,0.147042221069336,TRUE,0.0109514031485284
"276","SPY231109C00435000","REGULAR","USD",2023-11-09,435,2.71,1.34,97.81022,2.71,2.73,4867,2991,2023-11-03 16:09:44,0.141976353759766,FALSE,0.0109514031485284
"277","SPY231109C00436000","REGULAR","USD",2023-11-09,436,2.16,1.1000001,103.773605,2.17,2.19,3258,2109,2023-11-03 16:06:15,0.137581866455078,FALSE,0.0109514031485284
"278","SPY231109C00437000","REGULAR","USD",2023-11-09,437,1.6,0.81,102.53165,1.7,1.71,3239,1189,2023-11-03 16:00:02,0.133187379150391,FALSE,0.0109514031485284
"279","SPY231109C00438000","REGULAR","USD",2023-11-09,438,1.3,0.6999999,116.66665,1.3,1.31,2229,1392,2023-11-03 16:14:24,0.129647375488281,FALSE,0.0109514031485284
"280","SPY231109C00439000","REGULAR","USD",2023-11-09,439,0.97,0.52000004,115.55557,0.97,0.98,2909,1879,2023-11-03 16:13:24,0.126595648193359,FALSE,0.0109514031485284
"281","SPY231109C00440000","REGULAR","USD",2023-11-09,440,0.71,0.39,121.875,0.7,0.72,2132,1090,2023-11-03 16:08:19,0.124276335449219,FALSE,0.0109514031485284
"282","SPY231109C00441000","REGULAR","USD",2023-11-09,441,0.51,0.26999998,112.499985,0.5,0.51,2600,351,2023-11-03 16:09:05,0.121834953613281,FALSE,0.0109514031485284
"283","SPY231109C00442000","REGULAR","USD",2023-11-09,442,0.35,0.16999999,94.444435,0.35,0.36,1655,225,2023-11-03 16:11:43,0.120614262695313,FALSE,0.0109514031485284
"284","SPY231109C00443000","REGULAR","USD",2023-11-09,443,0.25,0.120000005,92.3077,0.24,0.25,1683,209,2023-11-03 16:10:08,0.119637709960937,FALSE,0.0109514031485284
"285","SPY231109C00444000","REGULAR","USD",2023-11-09,444,0.17,0.060000002,54.545456,0.16,0.17,1590,73,2023-11-03 16:11:47,0.118905295410156,FALSE,0.0109514031485284
"286","SPY231109C00445000","REGULAR","USD",2023-11-09,445,0.12,0.04,50,0.11,0.12,536,153,2023-11-03 16:13:44,0.119637709960937,FALSE,0.0109514031485284
"287","SPY231109C00446000","REGULAR","USD",2023-11-09,446,0.08,0.029999997,59.999996,0.08,0.09,1008,87,2023-11-03 16:13:44,0.122079091796875,FALSE,0.0109514031485284
"288","SPY231109C00447000","REGULAR","USD",2023-11-09,447,0.05,0.010000002,25.000006,0.05,0.06,93,68,2023-11-03 16:11:09,0.122079091796875,FALSE,0.0109514031485284
"289","SPY231109C00448000","REGULAR","USD",2023-11-09,448,0.05,0.010000002,25.000006,0.04,0.05,204,61,2023-11-03 15:59:57,0.126473579101562,FALSE,0.0109514031485284
"290","SPY231109C00449000","REGULAR","USD",2023-11-09,449,0.04,0.01,33.333336,0.03,0.04,411,12,2023-11-03 16:05:39,0.129891513671875,FALSE,0.0109514031485284
"291","SPY231109C00450000","REGULAR","USD",2023-11-09,450,0.03,0,0,0.02,0.03,1145,59,2023-11-03 16:04:20,0.131844619140625,FALSE,0.0109514031485284
"292","SPY231109C00451000","REGULAR","USD",2023-11-09,451,0.04,0.01,33.333336,0.02,0.03,466,327,2023-11-03 15:45:44,0.139657041015625,FALSE,0.0109514031485284
"293","SPY231109C00452000","REGULAR","USD",2023-11-09,452,0.03,0.03,NA,0.01,0.02,34,313,2023-11-03 15:47:06,0.13868048828125,FALSE,0.0109514031485284
"294","SPY231109C00453000","REGULAR","USD",2023-11-09,453,0.04,0.04,NA,0.01,0.02,283,60,2023-11-03 14:18:02,0.14649291015625,FALSE,0.0109514031485284
"295","SPY231109C00454000","REGULAR","USD",2023-11-09,454,0.02,0.01,100,0.01,0.02,234,1,2023-11-03 15:49:12,0.1523522265625,FALSE,0.0109514031485284
"296","SPY231109C00455000","REGULAR","USD",2023-11-09,455,0.01,-0.01,-50,0.01,0.02,933,3,2023-11-03 16:03:01,0.1601646484375,FALSE,0.0109514031485284
"297","SPY231109C00456000","REGULAR","USD",2023-11-09,456,0.02,0.02,NA,0.01,0.02,767,0,2023-11-03 14:49:35,0.16602396484375,FALSE,0.0109514031485284
"298","SPY231109C00457000","REGULAR","USD",2023-11-09,457,0.02,0.02,NA,0.01,0.02,16,4,2023-11-03 10:00:20,0.17383638671875,FALSE,0.0109514031485284
"299","SPY231109C00459000","REGULAR","USD",2023-11-09,459,0.02,0.01,100,0.01,0.02,2,4,2023-11-03 09:47:09,0.187508125,FALSE,0.0109514031485284
"300","SPY231109C00460000","REGULAR","USD",2023-11-09,460,0.01,0,0,0,0.01,99,25,2023-11-03 12:26:32,0.179695703125,FALSE,0.0109514031485284
"301","SPY231109C00461000","REGULAR","USD",2023-11-09,461,0.01,0,0,0,0.01,2,2,2023-11-02 10:56:55,0.1836019140625,FALSE,0.0109514031485284
"302","SPY231109C00470000","REGULAR","USD",2023-11-09,470,0.01,0,0,0,0.01,1,1,2023-11-01 14:15:00,0.2382888671875,FALSE,0.0109514031485284
"303","SPY231110C00300000","REGULAR","USD",2023-11-10,300,136.11,16.690002,13.975885,135.28,135.52,52,55,2023-11-03 15:11:19,1.5000025,TRUE,0.0136892539356605
"304","SPY231110C00320000","REGULAR","USD",2023-11-10,320,103.75,0,0,115.31,115.55,3,4,2023-10-20 14:50:07,1.28125359375,TRUE,0.0136892539356605
"305","SPY231110C00325000","REGULAR","USD",2023-11-10,325,102.8,102.8,NA,110.31,110.55,NA,120,2023-11-02 09:51:07,1.22558980957031,TRUE,0.0136892539356605
"306","SPY231110C00330000","REGULAR","USD",2023-11-10,330,93.75,0,0,105.32,105.56,1,3,2023-10-20 14:50:22,1.17334397705078,TRUE,0.0136892539356605
"307","SPY231110C00335000","REGULAR","USD",2023-11-10,335,99.38,1.3499985,1.3771279,100.33,100.57,5,0,2023-11-03 11:19:02,1.12158642333984,TRUE,0.0136892539356605
"308","SPY231110C00340000","REGULAR","USD",2023-11-10,340,95.62,95.62,NA,95.34,95.58,8,0,2023-11-03 14:25:26,1.0703171484375,TRUE,0.0136892539356605
"309","SPY231110C00345000","REGULAR","USD",2023-11-10,345,89.42,19.32,27.560627,90.35,90.58,5,3,2023-11-03 11:19:02,1.01758303710938,TRUE,0.0136892539356605
